,Unnamed: 0ECG,meanHrECG,medianHrECG,stdHrECG,varHrECG,meanHrvECG,medianHrvECG,stdHrvECG,varHrvECG,rmssdECG,sdnnECG,nn50ECG,pnn50ECG,mrriECG,mhrECG,Unnamed: 0EDA,meanEDA,stdEDA,rangeEDA,maxEDA,minEDA,slopeEDA,labelEDA,endEDA,startEDA,Unnamed: 0EDAwrist,meanEDAwrist,stdEDAwrist,rangeEDAwrist,maxEDAwrist,minEDAwrist,slopeEDAwrist,labelEDAwrist,endEDAwrist,startEDAwrist,stress,amuse
10,10.0,79.9185325676546,81.39534883720931,10.120205393288382,102.41855720234335,770.4267161410019,737.1428571428571,160.3137767634041,25700.507020146557,224.79158505871965,161.3650259077261,20.0,25.97402597402597,770.4267161410019,79.9185325676546,10,1.2091073319450336,0.02646703081487176,0.09221138663792572,1.2701012627082802,1.1778898760703544,-2.0852836928004032e-06,2,43750.0,1750.0,10,0.6766357714285713,0.059067511078669185,0.203732,0.790848,0.587116,-0.00045761904761904763,2,430.0,10.0,1,0
11,11.0,79.8211700051489,81.31662993117719,10.150677352602145,103.03625071663004,771.5225563909775,737.8571428571429,161.07825711586338,25946.204915484195,226.2846921573837,162.14855631289882,20.0,26.315789473684212,771.5225563909775,79.8211700051489,11,1.2087430652209123,0.026289616540310333,0.09262296020068116,1.2701012627082802,1.1774783025075992,-2.04787062826971e-06,2,43925.0,1925.0,11,0.6761689999999999,0.058937583231956574,0.19988800000000007,0.787004,0.587116,-0.0004332119047619049,2,431.0,11.0,1,0
12,12.0,79.8211700051489,81.31662993117719,10.150677352602145,103.03625071663004,771.5225563909775,737.8571428571429,161.07825711586338,25946.204915484195,226.2846921573837,162.14855631289882,20.0,26.315789473684212,771.5225563909775,79.8211700051489,12,1.2083805569437625,0.026100539145016075,0.09406051081449296,1.2701012627082802,1.1760407518937872,-2.1959540172784407e-06,2,44100.0,2100.0,12,0.6757327380952379,0.058869539888864814,0.19988800000000007,0.787004,0.587116,-0.0004454166666666666,2,432.0,12.0,1,0
13,13.0,79.87813620473203,81.31662993117719,10.201574153101369,104.07211520122593,771.0902255639097,737.8571428571429,161.33653448246167,26029.477358810556,226.28703703317098,162.40854982705812,20.0,26.315789473684212,771.0902255639097,79.87813620473203,13,1.2080008529060664,0.025884500072989383,0.09473509521350644,1.2701012627082802,1.1753661674947735,-2.117713681042992e-06,2,44275.0,2275.0,13,0.6752873214285714,0.05878208215794056,0.19988800000000007,0.787004,0.587116,-0.0004332119047619049,2,433.0,13.0,1,0
14,14.0,79.87813620473203,81.31662993117719,10.201574153101369,104.07211520122593,771.0902255639097,737.8571428571429,161.33653448246167,26029.477358810556,226.28703703317098,162.40854982705812,20.0,26.315789473684212,771.0902255639097,79.87813620473203,14,1.2076344211177763,0.02569769038186876,0.09473509521350644,1.2701012627082802,1.1753661674947735,-2.104344006373514e-06,2,44450.0,2450.0,14,0.6748510595238096,0.05871682561055042,0.19988800000000007,0.787004,0.587116,-0.0004515166666666666,2,434.0,14.0,1,0
15,15.0,79.87813620473203,81.31662993117719,10.201574153101369,104.07211520122593,771.0902255639097,737.8571428571429,161.33653448246167,26029.477358810556,226.28703703317098,162.40854982705812,20.0,26.315789473684212,771.0902255639097,79.87813620473203,15,1.2072684383538104,0.025492354411431356,0.09473509521350644,1.2701012627082802,1.1753661674947735,-2.1336785246064256e-06,2,44625.0,2625.0,15,0.6743995428571428,0.058621124270591775,0.19988800000000007,0.787004,0.587116,-0.00046371904761904767,2,435.0,15.0,1,0
16,16.0,79.89454882194828,81.31662993117719,10.212230167463263,104.28964499324672,770.9586466165413,737.8571428571429,161.39968937148,26049.859729210235,226.15713037409992,162.47212435450697,19.0,25.0,770.9586466165413,79.89454882194828,16,1.2068982898751541,0.02529016465915113,0.09473509521350644,1.2701012627082802,1.1753661674947735,-2.165272016272484e-06,2,44800.0,2800.0,16,0.6739327738095238,0.05850303061697117,0.18963700000000008,0.776753,0.587116,-0.000439311904761905,2,436.0,16.0,1,0
17,17.0,79.89454882194828,81.31662993117719,10.212230167463263,104.28964499324672,770.9586466165413,737.8571428571429,161.39968937148,26049.859729210235,226.15713037409992,162.47212435450697,19.0,25.0,770.9586466165413,79.89454882194828,17,1.2065188301445438,0.02506505585860612,0.09581768488376284,1.2701012627082802,1.1742835778245173,-2.2454319716780306e-06,2,44975.0,2975.0,17,0.6734904095238097,0.05843596870432835,0.18963700000000008,0.776753,0.587116,-0.00042100952380952404,2,437.0,17.0,1,0
18,18.0,79.89454882194828,81.31662993117719,10.212230167463263,104.28964499324672,770.9586466165413,737.8571428571429,161.39968937148,26049.859729210235,226.15713037409992,162.47212435450697,19.0,25.0,770.9586466165413,79.89454882194828,18,1.2061360268596115,0.02482102189498541,0.09570309742697923,1.2699866752514966,1.1742835778245173,-2.257968487371433e-06,2,45150.0,3150.0,18,0.6730816023809524,0.05838440433908694,0.18963700000000008,0.776753,0.587116,-0.00041795952380952383,2,438.0,18.0,1,0
19,19.0,79.63579401159494,81.00357089718791,10.051526567489576,101.0331863369488,773.0827067669172,740.7142857142858,160.53416015064448,25771.216575272767,226.3779273392054,161.6008440456807,20.0,26.315789473684212,773.0827067669172,79.63579401159494,19,1.2057629403054355,0.024590592609234588,0.09110439481976007,1.2653879726442774,1.1742835778245173,-2.1372877649214286e-06,2,45325.0,3325.0,19,0.6726727952380953,0.05830298230598808,0.18963700000000008,0.776753,0.587116,-0.0003966047619047619,2,439.0,19.0,1,0
20,20.0,79.63579401159494,81.00357089718791,10.051526567489576,101.0331863369488,773.0827067669172,740.7142857142858,160.53416015064448,25771.216575272767,226.3779273392054,161.6008440456807,20.0,26.315789473684212,773.0827067669172,79.63579401159494,20,1.205392900287676,0.0243674517769115,0.08956908678295261,1.2638526646074701,1.1742835778245173,-2.0900394269390143e-06,2,45500.0,3500.0,20,0.6722822928571429,0.0582310103813738,0.18963700000000008,0.776753,0.587116,-0.0004027047619047618,2,440.0,20.0,1,0
21,21.0,79.63579401159494,81.00357089718791,10.051526567489576,101.0331863369488,773.0827067669172,740.7142857142858,160.53416015064448,25771.216575272767,226.3779273392054,161.6008440456807,20.0,26.315789473684212,773.0827067669172,79.63579401159494,21,1.2050386859144475,0.024171303872177228,0.08491324267108369,1.2591968204956008,1.1742835778245173,-1.968430451669051e-06,2,45675.0,3675.0,21,0.6718826380952381,0.058132528259121824,0.18963700000000008,0.776753,0.587116,-0.0004057571428571428,2,441.0,21.0,1,0
22,22.0,79.41201735279647,80.76923076923076,10.026012995648284,100.52093658890831,775.169172932331,742.8571428571429,160.24819081260938,25679.482658714453,226.40917747798676,161.31297455825012,20.0,26.315789473684212,775.169172932331,79.41201735279647,22,1.2047119740727137,0.024017148091714163,0.08491324267108369,1.2591968204956008,1.1742835778245173,-1.8674991317109997e-06,2,45850.0,3850.0,22,0.6714768809523809,0.05802059441505494,0.18963700000000008,0.776753,0.587116,-0.0004149071428571429,2,442.0,22.0,1,0
23,23.0,79.41201735279647,80.76923076923076,10.026012995648284,100.52093658890831,775.169172932331,742.8571428571429,160.24819081260938,25679.482658714453,226.40917747798676,161.31297455825012,20.0,26.315789473684212,775.169172932331,79.41201735279647,23,1.2043826072335813,0.02386620376004743,0.08328843027219013,1.2575720080967074,1.1742835778245173,-1.941301908022056e-06,2,46025.0,4025.0,23,0.6710589238095238,0.057892848513594525,0.18963700000000008,0.776753,0.587116,-0.00041795714285714283,2,443.0,23.0,1,0
24,24.0,79.33263286871994,80.76923076923076,10.068876383376033,101.3822716237077,776.1333333333333,742.8571428571429,161.0938414702349,25951.225759637182,227.87187834368385,162.1786607406544,20.0,26.66666666666667,776.1333333333333,79.33263286871994,24,1.2040739060158292,0.023729514528353708,0.0769148692442807,1.2511984470687978,1.1742835778245173,-1.7076404266216e-06,2,46200.0,4200.0,24,0.6706348642857143,0.057769265572523286,0.187075,0.774191,0.587116,-0.00041795952380952383,2,444.0,24.0,1,0
25,25.0,79.33263286871994,80.76923076923076,10.068876383376033,101.3822716237077,776.1333333333333,742.8571428571429,161.0938414702349,25951.225759637182,227.87187834368385,162.1786607406544,20.0,26.66666666666667,776.1333333333333,79.33263286871994,25,1.203773866242407,0.023615694468541015,0.0769117589808006,1.251195336805318,1.1742835778245173,-1.67197873931803e-06,2,46375.0,4375.0,25,0.6702199571428571,0.05764968056879308,0.18194900000000006,0.769065,0.587116,-0.0003630428571428571,2,445.0,25.0,1,0
26,26.0,79.2415955033874,80.76923076923076,10.033438070123447,100.6698795070025,776.8233082706765,742.8571428571429,160.14202187078197,25645.467168862004,226.34787506008902,161.20610016718814,20.0,26.315789473684212,776.8233082706765,79.2415955033874,26,1.2034754748565772,0.02349321756842909,0.0769117589808006,1.251195336805318,1.1742835778245173,-1.6622795811982871e-06,2,46550.0,4550.0,26,0.6698447095238096,0.05762641451511629,0.18194900000000006,0.769065,0.587116,-0.00035999523809523824,2,446.0,26.0,1,0
27,27.0,79.22944782002291,80.76923076923076,10.09955095709955,102.00092953505045,777.2,742.8571428571429,161.17264837755198,25976.62258503401,227.79797951362715,162.2579983402122,20.0,26.66666666666667,777.2,79.22944782002291,27,1.2031964734187015,0.023421293918672245,0.0769117589808006,1.251195336805318,1.1742835778245173,-1.6821186113412815e-06,2,46725.0,4725.0,27,0.6694816642857142,0.05762578884124182,0.18194900000000006,0.769065,0.587116,-0.0003843999999999998,2,447.0,27.0,1,0
28,28.0,79.22944782002291,80.76923076923076,10.09955095709955,102.00092953505045,777.2,742.8571428571429,161.17264837755198,25976.62258503401,227.79797951362715,162.2579983402122,20.0,26.66666666666667,777.2,79.22944782002291,28,1.2028886739820692,0.023314411143574174,0.07762451264880997,1.251195336805318,1.173570824156508,-1.6753573462117938e-06,2,46900.0,4900.0,28,0.6690789595238096,0.05761794265583611,0.18323,0.769065,0.585835,-0.000405754761904762,2,448.0,28.0,1,0
29,29.0,79.17203811397559,80.76923076923076,10.045197987959273,100.90600261730104,777.5187969924813,742.8571428571429,160.1325928211449,25642.447283622587,226.29593531510028,161.19660846536925,20.0,26.315789473684212,777.5187969924813,79.17203811397559,29,1.2025874505815064,0.023218592892740343,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.6987781207299747e-06,2,47075.0,5075.0,29,0.6686915095238095,0.05757756646797187,0.18323,0.769065,0.585835,-0.00037829761904761887,2,449.0,29.0,1,0
30,30.0,79.22587638006296,80.76923076923076,10.101045763161824,102.03112550948946,777.2380952380954,742.8571428571429,161.17803286007674,25978.358276643983,227.79561871363904,162.2634190822883,20.0,26.66666666666667,777.2380952380954,79.22587638006296,30,1.2022847826291467,0.023110064807028027,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.6489632326311001e-06,2,47250.0,5250.0,30,0.6683223642857143,0.05753664442255711,0.18323,0.769065,0.585835,-0.0003782976190476192,2,450.0,30.0,1,0
31,31.0,79.22587638006296,80.76923076923076,10.101045763161824,102.03112550948946,777.2380952380954,742.8571428571429,161.17803286007674,25978.358276643983,227.79561871363904,162.2634190822883,20.0,26.66666666666667,777.2380952380954,79.22587638006296,31,1.2019903022854648,0.02301016384971751,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.6667180931426191e-06,2,47425.0,5425.0,31,0.6679410166666667,0.05748334918658503,0.18323,0.769065,0.585835,-0.00039355238095238094,2,451.0,31.0,1,0
32,32.0,79.1702727434832,80.76923076923076,10.045919222760118,100.92049303022121,777.5375939849624,742.8571428571429,160.1351467837622,25643.265235457064,226.2719452280351,161.1991793980245,20.0,26.315789473684212,777.5375939849624,79.1702727434832,32,1.201703208193008,0.022893569265805342,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.70301921813199e-06,2,47600.0,5600.0,32,0.6675383119047619,0.05741977097601862,0.18323,0.769065,0.585835,-0.0003843999999999998,2,452.0,32.0,1,0
33,33.0,79.18691534110192,80.76923076923076,10.111629414873727,102.24504942373959,777.6380952380953,742.8571428571429,161.19679835670902,25984.407800453515,227.6675540524592,162.28231094732902,19.0,25.333333333333336,777.6380952380953,79.18691534110192,33,1.2014085316613938,0.02274035224858219,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.5285004997739857e-06,2,47775.0,5775.0,33,0.6671569619047618,0.057378188051346576,0.18323,0.769065,0.585835,-0.00037219761904761916,2,453.0,33.0,1,0
34,34.0,79.18691534110192,80.76923076923076,10.111629414873727,102.24504942373959,777.6380952380953,742.8571428571429,161.19679835670902,25984.407800453515,227.6675540524592,162.28231094732902,19.0,25.333333333333336,777.6380952380953,79.18691534110192,34,1.2011335748757273,0.022602380693623973,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.6538976577833539e-06,2,47950.0,5950.0,34,0.6667817142857143,0.05735153397860706,0.18323,0.769065,0.585835,-0.0004118571428571426,2,454.0,34.0,1,0
35,35.0,79.16648239043705,80.76923076923076,10.04644378556533,100.93103273652424,777.575187969925,742.8571428571429,160.1337081852073,25642.804497145124,226.16639470805137,161.19773124057002,19.0,25.0,777.575187969925,79.16648239043705,35,1.2008480486905142,0.02246059232798878,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.6571793932804248e-06,2,48125.0,6125.0,35,0.6663668071428571,0.0572681524060978,0.18323,0.769065,0.585835,-0.00042405714285714287,2,455.0,35.0,1,0
36,36.0,79.08613285205938,80.76923076923076,10.088910752283793,101.7861201675475,778.5523809523811,742.8571428571429,160.97246873801114,25912.135691609976,227.68645038982814,162.05647067439963,19.0,25.333333333333336,778.5523809523811,79.08613285205938,36,1.2005718166875357,0.022308042797112227,0.07806630804540893,1.251195336805318,1.1731290287599092,-1.5603718250100044e-06,2,48300.0,6300.0,36,0.6659396976190476,0.057169481141656216,0.17682399999999998,0.762659,0.585835,-0.00041185714285714285,2,456.0,36.0,1,0
37,37.0,79.08613285205938,80.76923076923076,10.088910752283793,101.7861201675475,778.5523809523811,742.8571428571429,160.97246873801114,25912.135691609976,227.68645038982814,162.05647067439963,19.0,25.333333333333336,778.5523809523811,79.08613285205938,37,1.2002848028390718,0.022122572563899653,0.0780460500249287,1.2511750787848377,1.1731290287599092,-1.7344131955821755e-06,2,48475.0,6475.0,37,0.6655278404761905,0.057094254747706276,0.174261,0.760096,0.585835,-0.00040270476190476203,2,457.0,37.0,1,0
38,38.0,79.08235807151857,80.38461538461539,10.022369868714742,100.44789778532116,778.3270676691732,746.4285714285713,159.92183713752866,25574.993993442247,226.1672970579597,160.9844523963566,19.0,25.0,778.3270676691732,79.08235807151857,38,1.1999908473431984,0.021954266099473787,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.6662687937500869e-06,2,48650.0,6650.0,38,0.6651190333333333,0.05703950968615513,0.174261,0.760096,0.585835,-0.0003996547619047619,2,458.0,38.0,1,0
39,39.0,79.01678951247214,80.0,10.07275836888949,101.46046115803324,779.1809523809525,750.0,160.81225345625253,25860.580861678,227.67070355093517,161.89517648966444,19.0,25.333333333333336,779.1809523809525,79.01678951247214,39,1.1997228415430683,0.021829063813656686,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.497900318262421e-06,2,48825.0,6825.0,39,0.6647193785714286,0.05699658286843268,0.174261,0.760096,0.585835,-0.00041185714285714285,2,459.0,39.0,1,0
40,40.0,79.01678951247214,80.0,10.07275836888949,101.46046115803324,779.1809523809525,750.0,160.81225345625253,25860.580861678,227.67070355093517,161.89517648966444,19.0,25.333333333333336,779.1809523809525,79.01678951247214,40,1.1994570869057857,0.021710601676425467,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.5487734229796758e-06,2,49000.0,7000.0,40,0.6643136238095237,0.0569227045595408,0.17298000000000002,0.758815,0.585835,-0.00040270476190476203,2,460.0,40.0,1,0
41,41.0,79.10722084194154,80.38461538461539,10.036871623737383,100.73879199138473,778.1203007518798,746.4285714285713,160.0146358985188,25604.683701735543,226.26424862112358,161.07786776719308,20.0,26.315789473684212,778.1203007518798,79.10722084194154,41,1.199193527460359,0.02156390910394646,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.480375111156813e-06,2,49175.0,7175.0,41,0.6639048166666666,0.056859065007447585,0.17169900000000005,0.757534,0.585835,-0.0003996547619047619,2,461.0,41.0,1,0
42,42.0,79.00015806035971,80.0,10.060359362637094,101.21083050539984,779.3142857142857,750.0,160.74120155564043,25837.733877551014,227.78060587454726,161.823646119669,20.0,26.66666666666667,779.3142857142857,79.00015806035971,42,1.198930930033047,0.021421304804134497,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.4378787489338259e-06,2,49350.0,7350.0,42,0.6635021119047619,0.056811595679506874,0.17169900000000005,0.757534,0.585835,-0.0003996547619047619,2,462.0,42.0,1,0
43,43.0,79.00015806035971,80.0,10.060359362637094,101.21083050539984,779.3142857142857,750.0,160.74120155564043,25837.733877551014,227.78060587454726,161.823646119669,20.0,26.66666666666667,779.3142857142857,79.00015806035971,43,1.1986772015843656,0.02129146075884365,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.3811749430245138e-06,2,49525.0,7525.0,43,0.6630963571428571,0.0567745712961615,0.174261,0.757534,0.5832729999999999,-0.00040575476190476175,2,463.0,43.0,1,0
44,44.0,79.07710972862449,80.38461538461539,10.016148261434463,100.32322599503664,778.3646616541355,746.4285714285713,159.89183104249852,25565.3976341229,226.2591374484389,160.9542469230864,20.0,26.315789473684212,778.3646616541355,79.07710972862449,44,1.1984340929135238,0.0211563929290692,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.4108579125177524e-06,2,49700.0,7700.0,44,0.6626997523809524,0.05672212048067666,0.174261,0.757534,0.5832729999999999,-0.000390502380952381,2,464.0,44.0,1,0
45,45.0,78.995568554756,80.0,10.05761143699531,101.15554781757886,779.3523809523808,750.0,160.7237530897541,25832.12480725623,227.77981888391415,161.80608015436832,20.0,26.66666666666667,779.3523809523808,78.995568554756,45,1.1981790980756588,0.020991367314125018,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.4647956306362577e-06,2,49875.0,7875.0,45,0.6623184047619047,0.05666471042803724,0.174261,0.757534,0.5832729999999999,-0.0003752452380952382,2,465.0,45.0,1,0
46,46.0,78.995568554756,80.0,10.05761143699531,101.15554781757886,779.3523809523808,750.0,160.7237530897541,25832.12480725623,227.77981888391415,161.80608015436832,20.0,26.66666666666667,779.3523809523808,78.995568554756,46,1.1979265595173645,0.020838977072446627,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.4873503989544657e-06,2,50050.0,8050.0,46,0.6619431595238094,0.056614149082403,0.174261,0.757534,0.5832729999999999,-0.0003752452380952382,2,466.0,46.0,1,0
47,47.0,79.09092028159687,80.38461538461539,10.025290527122523,100.50645015321258,778.2518796992482,746.4285714285713,159.94705734656202,25583.0611538244,226.260039428479,161.00984018337323,20.0,26.315789473684212,778.2518796992482,79.09092028159687,47,1.197672785552831,0.020685155363981498,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.4850349040246715e-06,2,50225.0,8225.0,47,0.6615618119047618,0.05656880828265151,0.174261,0.757534,0.5832729999999999,-0.00038134761904761913,2,467.0,47.0,1,0
48,48.0,79.02546588535148,80.0,10.075759575743117,101.52093102817909,779.1047619047619,750.0,160.83807268051544,25868.88562358277,227.67688128678452,161.9211695827219,19.0,25.333333333333336,779.1047619047619,79.02546588535148,48,1.1974081347295291,0.020513736620008924,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.4808792112737112e-06,2,50400.0,8400.0,48,0.6611774119047619,0.05652482318549758,0.174261,0.757534,0.5832729999999999,-0.00038745238095238107,2,468.0,48.0,1,0
49,49.0,79.1066136732911,80.38461538461539,10.033892642722767,100.67900156568614,778.1203007518798,746.4285714285713,160.003727555652,25601.19283170332,226.15610766462532,161.06688694284549,19.0,25.0,778.1203007518798,79.1066136732911,49,1.19714541379005,0.02033538263440119,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.538047610320461e-06,2,50575.0,8575.0,49,0.6607960619047619,0.05646558563974189,0.174261,0.757534,0.5832729999999999,-0.00038135000000000014,2,469.0,49.0,1,0
50,50.0,78.93866109868753,80.0,9.993876882232193,99.87757513721505,779.7714285714287,750.0,160.42240839622832,25735.34911564626,227.5508707663885,161.50270618071863,18.0,24.0,779.7714285714287,78.93866109868753,50,1.1968673047551963,0.020143163155649516,0.07613502475345113,1.24926405351336,1.1731290287599092,-1.5269313021311285e-06,2,50750.0,8750.0,50,0.6604055595238095,0.0564154954762623,0.174261,0.757534,0.5832729999999999,-0.00038745,2,470.0,50.0,1,0
51,51.0,78.93866109868753,80.0,9.993876882232193,99.87757513721505,779.7714285714287,750.0,160.42240839622832,25735.34911564626,227.5508707663885,161.50270618071863,18.0,24.0,779.7714285714287,78.93866109868753,51,1.1965895189466358,0.01992683986372513,0.07427085119993371,1.2473998799598427,1.1731290287599092,-1.6363626128683433e-06,2,50925.0,8925.0,51,0.6600150595238095,0.056371533619108384,0.174261,0.757534,0.5832729999999999,-0.0003905,2,471.0,51.0,1,0
52,52.0,79.0008542243024,80.38461538461539,9.942509511311496,98.85349538251958,778.9473684210526,746.4285714285713,159.52321691786597,25447.656735824516,226.03364989389019,160.58318350822262,18.0,23.684210526315788,778.9473684210526,79.0008542243024,52,1.1963150999137158,0.019727487609372426,0.07116049379838008,1.244289522558289,1.1731290287599092,-1.5852111834009946e-06,2,51100.0,9100.0,52,0.6596306595238095,0.05631683784599568,0.174261,0.757534,0.5832729999999999,-0.0003660952380952381,2,472.0,52.0,1,0
53,53.0,78.94308783618199,80.0,9.995895825902126,99.91793336228754,779.7333333333332,750.0,160.43693627572782,25740.010521541943,227.52905416869083,161.5173318921619,18.0,24.0,779.7333333333332,78.94308783618199,53,1.196058295856692,0.01955672210813908,0.07116049379838008,1.244289522558289,1.1731290287599092,-1.5192080161687985e-06,2,51275.0,9275.0,53,0.6592645642857143,0.05628726266684871,0.174261,0.757534,0.5832729999999999,-0.00035999523809523824,2,473.0,53.0,1,0
54,54.0,78.94308783618199,80.0,9.995895825902126,99.91793336228754,779.7333333333332,750.0,160.43693627572782,25740.010521541943,227.52905416869083,161.5173318921619,18.0,24.0,779.7333333333332,78.94308783618199,54,1.1957949418783498,0.01938455531269876,0.07116049379838008,1.244289522558289,1.1731290287599092,-1.448616232286188e-06,2,51450.0,9450.0,54,0.6588984690476191,0.05627195991463916,0.174261,0.757534,0.5832729999999999,-0.0003691452380952381,2,474.0,54.0,1,0
